Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,__FeatEng_target__,__index_level_0__
36.36,C,9.0,2.53677,A,A,1.825,0,,49,68,Male,3,89823
62.9,E,5.0,2.77763,C,A,2.305,0,,51,83,Female,3,89824
106.31,D,10.0,2.9963,B,B,1.6325,0,,54,86,Male,3,89826
47.32,C,4.0,2.95028,B,F,4.795,3,,48,61,Male,3,89827
54.76,E,10.0,2.59639,B,A,2.90375,2,,62,74,Female,3,89828
16.73,,1.0,2.3958,C,A,1.48375,2,,51,63,Male,3,89829
37.93,B,8.0,2.60024,C,A,2.69625,1,50.0,59,81,Male,2,89831
54.09,B,9.0,2.81876,C,A,1.38875,1,,53,73,Female,2,89832
5.72,,2.0,2.63131,A,A,2.97125,1,36.0,48,69,Male,3,89833
63.02,C,2.0,3.11086,B,A,3.69625,0,,50,74,Male,2,89834
56.81,C,10.0,,,A,2.6025,2,82.0,45,67,Female,2,89837
64.37,D,10.0,3.12937,A,A,3.29375,0,55.0,48,73,Male,3,89838
45.59,B,10.0,2.81323,B,A,2.01625,0,92.0,52,72,Male,2,89839
55.95,C,10.0,2.56113,C,A,3.09625,0,92.0,56,87,Male,2,89840
24.29,B,8.0,2.92986,C,B,4.16125,2,,46,65,Male,2,89841
32.62,A,0.0,,,C,3.29875,0,,53,76,Male,1,89842
50.06,D,10.0,2.80937,C,A,1.42625,1,,60,111,Male,3,89843
29.45,,3.0,3.14565,A,C,3.85125,3,59.0,45,70,Male,3,89844
21.9,E,,2.9122,B,B,3.5975,5,44.0,47,73,Male,3,89845
107.1,A,2.0,2.95104,C,F,3.02875,0,64.0,52,85,Female,3,89851
4.0,B,1.0,2.3827,A,A,1.95,0,83.0,48,61,Female,1,89852
31.94,A,10.0,,,A,3.91,1,,51,71,Male,1,89853
46.66,C,2.0,,,A,3.92375,1,,48,62,Female,2,89855
108.65,B,10.0,3.3995,C,A,3.94125,0,56.0,47,79,Male,2,89857
38.13,B,0.0,2.81924,B,B,3.17,3,43.0,44,81,Male,2,89858
56.31,,0.0,,,A,3.6575,0,39.0,51,72,Female,2,89860
65.46,A,10.0,,,B,1.35875,0,,58,83,Male,1,89861
43.78,C,5.0,2.60122,A,B,3.08625,2,,52,66,Male,3,89862
16.08,C,10.0,2.85833,A,D,2.19125,0,,50,79,Male,2,89863
50.83,C,4.0,2.73406,B,A,1.5425,2,,46,71,Female,3,89866
15.15,C,,,,A,3.035,1,53.0,48,78,Female,2,89868
14.54,,0.0,2.86919,C,A,3.7525,1,,46,60,Female,2,89869
8.67,C,3.0,2.67346,A,B,3.59,0,,46,59,Male,2,89871
45.12,B,4.0,2.99774,A,B,1.3125,1,,57,94,Female,1,89872
45.42,,0.0,2.80643,C,B,3.09375,1,,46,71,Male,2,89873
24.49,A,10.0,2.74532,B,B,3.00375,2,84.0,50,75,Male,2,89874
67.74,C,2.0,,,A,1.56125,0,,51,75,Female,2,89875
33.05,,9.0,2.63435,C,A,1.93125,0,,49,59,Male,2,89876
55.33,E,3.0,2.84574,B,A,2.5925,1,48.0,50,73,Male,3,89877
36.71,B,10.0,2.74698,A,A,3.0525,0,,55,72,Female,1,89878
91.87,C,7.0,2.87569,B,F,3.56625,2,,54,90,Male,3,89882
25.73,A,6.0,,,B,3.51625,0,,52,91,Female,1,89883
107.44,D,10.0,,,A,2.3475,3,,54,76,Male,3,89885
26.74,B,10.0,2.7013,A,A,3.59625,0,76.0,49,69,Female,1,89887
97.66,C,1.0,2.87191,C,B,1.9475,1,71.0,67,104,Female,2,89889
32.86,C,10.0,2.56601,C,A,2.69125,1,,52,65,Male,2,89890
22.48,B,5.0,2.53127,B,A,2.07375,3,,46,74,Female,2,89893
35.82,C,10.0,2.79812,B,A,2.5475,0,95.0,54,74,Male,2,89897
13.93,,10.0,2.54806,A,B,4.025,0,51.0,49,61,Male,2,89898
42.22,D,4.0,,,A,2.9025,0,,49,69,Male,3,89899
60.88,B,9.0,2.75433,B,A,1.92,2,111.0,56,88,Male,2,89901
29.45,B,2.0,3.11589,A,A,3.57125,1,,48,60,Female,1,89902
36.79,B,2.0,,,A,3.12375,0,53.0,47,74,Female,2,89905
12.11,B,10.0,2.60537,C,G,3.72875,2,,49,67,Male,2,89906
44.9,C,10.0,3.04906,A,A,3.6925,0,,60,72,Male,2,89907
92.59,C,0.0,3.1749,C,A,3.21125,1,40.0,68,99,Female,2,89910
79.55,E,10.0,,,A,1.2625,3,42.0,52,102,Male,3,89911
49.01,,10.0,2.78428,C,B,2.6125,0,,53,77,Male,1,89912
38.97,D,6.0,2.92988,C,B,2.35125,0,37.0,50,83,Male,3,89914
60.09,A,1.0,2.74174,B,A,3.3475,0,,49,63,Male,1,89915
76.55,,0.0,2.87434,C,A,3.03375,1,,50,74,Male,3,89916
61.57,D,7.0,2.98383,C,A,4.18125,3,52.0,46,69,Male,3,89917
20.83,D,2.0,2.69439,C,A,4.16,0,,48,59,Male,1,89918
15.59,,3.0,2.77371,B,A,4.8325,0,,47,60,Female,3,89920
77.08,D,8.0,3.00316,C,A,2.43,0,,52,70,Male,3,89921
68.69,D,8.0,2.88233,C,A,3.49375,0,,56,70,Male,3,89928
73.69,D,2.0,3.11382,C,A,3.17,0,63.0,48,93,Male,3,89929
66.82,B,5.0,2.89522,C,A,2.86375,0,,45,61,Male,2,89932
15.94,B,3.0,2.61835,C,G,3.75625,0,43.0,46,64,Male,2,89934
37.09,D,4.0,2.65781,B,A,3.36625,2,,46,58,Male,3,89936
13.75,A,1.0,2.78355,A,G,4.6975,0,,42,56,Male,1,89937
105.08,,10.0,2.90121,B,A,1.6425,0,50.0,52,87,Male,3,89938
23.25,,10.0,2.77166,B,A,2.04,4,,54,86,Male,3,89939
60.74,,0.0,3.30231,C,B,3.535,0,40.0,48,68,Male,1,89940
37.83,A,2.0,3.00887,A,B,3.72,0,57.0,48,63,Male,1,89941
65.05,D,10.0,2.87603,C,A,1.80875,0,,54,91,Male,3,89942
15.65,C,7.0,2.80319,A,A,3.7675,0,,52,73,Male,2,89943
18.37,C,7.0,2.5232,B,C,2.55875,2,66.0,53,80,Female,3,89944
67.2,C,10.0,,,A,3.06125,0,,53,65,Male,3,89946
44.41,C,0.0,2.8334,C,A,3.07875,0,99.0,49,67,Male,2,89947
61.55,B,6.0,2.70143,B,A,2.84125,0,,44,59,Male,3,89948
16.56,,3.0,2.63173,C,C,3.26625,2,,45,59,Male,2,89949
17.04,,10.0,2.74192,A,A,1.41625,1,,60,93,Male,2,89950
39.56,B,8.0,2.97042,C,A,3.64375,2,,51,65,Male,2,89951
61.03,C,4.0,2.6355,A,C,1.56625,0,,64,84,Male,2,89954
37.13,,10.0,2.59746,B,B,1.8725,2,,54,82,Male,1,89955
31.19,D,6.0,2.74213,B,F,4.56,1,,51,63,Male,3,89956
45.47,E,5.0,2.91101,A,B,3.215,0,,55,72,Male,1,89957
21.07,B,3.0,2.40499,C,A,1.52625,0,,45,57,Male,1,89959
62.29,A,10.0,2.90281,C,B,0.68875,0,65.0,61,105,Female,1,89960
108.8,C,10.0,2.9869,B,A,1.295,1,68.0,47,76,Male,3,89961
61.56,A,4.0,3.24915,C,A,1.5925,2,,61,98,Male,1,89962
23.98,C,10.0,2.59874,A,C,1.355,1,,47,73,Male,2,89963
17.6,,6.0,2.77464,B,B,3.2275,0,,48,68,Female,2,89964
20.54,A,2.0,,,K,4.17375,0,80.0,46,68,Male,1,89965
47.85,C,10.0,3.07624,A,A,3.07625,0,48.0,54,86,Male,2,89966
61.19,A,1.0,,,A,3.70875,1,33.0,57,92,Female,1,89967
84.99,D,6.0,2.8807,C,C,3.18,1,105.0,51,84,Female,3,89968
50.05,C,10.0,3.05494,C,A,3.67125,0,33.0,48,68,Male,3,89969
17.7,B,10.0,2.50769,C,B,2.975,0,,50,77,Male,2,89971
56.32,E,1.0,,,A,0.76125,1,,50,75,Male,3,89974
37.43,B,10.0,3.00986,A,B,2.7525,1,,57,97,Female,2,89975
17.9,B,9.0,3.17509,C,M,3.2275,3,63.0,50,74,Male,2,89976
14.38,C,,2.89607,B,B,1.1575,1,72.0,59,84,Female,2,89979
46.34,B,9.0,2.82633,B,A,3.42125,0,61.0,50,67,Male,2,89980
16.83,B,5.0,2.47622,A,B,4.095,1,,46,57,Male,2,89982
26.24,B,1.0,2.60635,A,B,2.07875,0,,48,67,Male,2,89988
29.55,,10.0,,,E,2.61875,0,,50,67,Male,1,89989
18.93,,0.0,2.29358,B,A,1.73625,1,35.0,47,77,Male,2,89991
106.59,,2.0,2.91809,B,A,3.01,1,,48,70,Male,3,89992
73.92,B,10.0,2.7295,B,B,1.74125,0,,52,75,Male,3,89993
38.46,B,8.0,2.77263,B,B,2.06625,0,72.0,52,77,Female,2,89995
55.7,B,6.0,2.62263,A,A,3.44125,0,,51,81,Male,2,89998
38.2,B,,2.68389,B,A,2.9825,1,54.0,60,93,Male,2,90001
47.5,B,10.0,2.59748,A,A,2.9225,0,,59,90,Female,2,90003
68.57,B,10.0,2.7981,C,B,2.9575,0,56.0,54,74,Female,2,90004
62.14,C,,2.69004,B,A,2.70625,0,58.0,48,70,Male,2,90005
25.58,A,7.0,2.61288,A,A,3.325,0,43.0,46,73,Female,1,90006
22.49,C,4.0,2.29656,A,L,1.34625,0,,53,64,Female,2,90007
55.71,C,3.0,2.73763,A,B,2.4475,0,,55,70,Male,2,90008
35.48,A,1.0,3.0658,A,C,3.93875,3,,49,61,Male,1,90009
22.29,B,2.0,2.74806,C,A,3.21625,1,,50,83,Male,2,90010
16.81,E,7.0,2.55574,C,A,4.89625,0,49.0,43,66,Male,3,90011
36.93,A,10.0,2.84181,A,A,1.4275,0,,52,76,Male,1,90012
61.1,,10.0,3.04577,B,A,1.71125,0,38.0,51,75,Female,3,90014
11.19,,0.0,,,A,1.82875,0,38.0,47,59,Male,3,90016
47.78,D,1.0,2.84646,B,A,3.01625,0,,50,67,Female,3,90019
63.08,D,8.0,2.66144,B,A,2.27125,0,,54,72,Male,1,90020
55.99,B,10.0,2.75976,B,A,1.46875,0,,58,91,Female,2,90021
25.62,A,1.0,2.59778,A,G,1.8925,0,,51,63,Male,1,90022
36.35,D,10.0,3.26741,B,B,4.025,1,54.0,52,79,Male,3,90023
73.78,C,8.0,2.74091,C,A,1.22,0,,52,82,Male,3,90024
68.62,C,1.0,2.84713,B,B,1.7025,0,,59,88,Male,2,90025
47.78,B,10.0,2.85709,A,A,0.84,0,,54,77,Male,2,90030
106.9,,4.0,3.0246,B,A,3.29625,0,69.0,64,96,Female,1,90031
48.42,E,5.0,2.53596,B,F,2.565,2,69.0,47,67,Male,3,90032
44.37,E,1.0,2.73503,B,B,1.19,1,41.0,54,90,Male,3,90033
61.49,,10.0,2.95591,C,A,2.835,1,55.0,45,64,Female,3,90034
11.88,B,0.0,2.57376,A,E,4.4275,2,,45,55,Male,2,90035
25.4,B,4.0,2.58649,A,A,2.78875,1,,52,71,Female,2,90036
52.9,B,0.0,2.63758,B,C,1.0225,0,,52,78,Male,2,90037
48.85,B,4.0,2.74792,B,A,2.9875,1,,52,67,Male,3,90039
61.66,,10.0,2.98796,B,A,3.12,2,,50,69,Male,1,90040
97.7,C,10.0,3.1311,B,A,2.875,0,,51,81,Male,2,90041
49.05,B,2.0,2.89024,A,A,4.025,0,,50,72,Female,2,90042
15.76,B,0.0,2.76307,B,A,1.5375,0,48.0,50,77,Male,2,90043
13.83,C,2.0,2.7591,A,D,3.02125,0,43.0,54,84,Male,3,90045
77.97,D,0.0,2.79369,B,A,3.02375,0,,54,84,Female,3,90047
56.83,D,3.0,2.89061,B,A,3.29,1,76.0,47,70,Male,3,90049
60.02,D,3.0,3.05997,B,A,0.7675,0,,69,111,Male,3,90050
33.85,,1.0,2.80686,C,A,2.72875,3,51.0,48,74,Male,3,90052
31.28,B,10.0,2.54851,A,A,1.5975,0,,47,61,Male,2,90053
57.39,E,10.0,,,A,2.3125,0,71.0,60,99,Male,3,90057
107.1,C,6.0,2.89813,C,A,1.2625,1,,62,108,Male,2,90059
73.45,B,3.0,2.87375,C,A,2.10125,0,,50,71,Male,2,90062
42.81,D,4.0,,,B,3.32375,0,42.0,50,65,Male,1,90064
108.6,D,7.0,3.021,B,H,3.2225,0,,49,60,Male,3,90066
81.12,E,8.0,2.77824,C,A,2.945,1,41.0,69,100,Male,3,90067
9.9,A,10.0,2.82534,C,C,4.955,3,,45,60,Male,1,90070
97.9,D,10.0,2.83193,C,B,2.7325,2,,48,74,Male,2,90073
42.93,C,10.0,2.68286,C,B,2.935,0,,56,90,Male,2,90078
25.84,A,10.0,,,A,3.2825,1,58.0,47,71,Male,1,90085
5.99,E,10.0,2.76107,A,A,3.155,2,73.0,45,63,Male,3,90086
21.13,C,0.0,2.54327,C,A,1.5675,1,,48,77,Male,2,90087
10.59,D,1.0,2.41579,B,H,2.0725,1,,48,60,Male,3,90088
17.85,B,3.0,2.81749,A,B,2.68375,0,,59,76,Male,1,90090
25.3,B,10.0,,,D,3.005,2,99.0,53,83,Male,2,90091
78.28,E,10.0,2.89471,B,A,1.84875,0,,47,73,Female,3,90092
75.79,E,3.0,2.82907,B,E,1.595,0,86.0,47,79,Male,3,90094
35.68,,10.0,2.59738,B,A,1.15625,2,,50,78,Female,1,90097
23.55,E,7.0,2.73557,C,L,3.00375,4,91.0,65,87,Female,3,90099
85.3,,10.0,3.12526,B,A,3.1325,1,,53,81,Male,2,90100
13.8,C,0.0,,,B,3.8825,0,44.0,52,74,Female,2,90103
20.7,A,10.0,2.56141,B,D,4.4875,0,82.0,46,70,Male,2,90104
44.44,D,10.0,2.89841,B,A,2.9125,1,100.0,50,77,Female,3,90105
31.18,C,3.0,2.48924,A,B,2.2075,2,,45,57,Male,2,90106
24.75,C,10.0,2.42627,B,A,2.70875,1,,47,63,Male,2,90111
15.59,B,3.0,3.11291,A,A,2.535,0,,50,72,Male,1,90114
32.79,D,0.0,2.50486,B,A,2.475,3,,58,103,Male,3,90115
27.44,B,2.0,,,A,3.1875,0,70.0,48,66,Male,2,90116
38.16,D,,2.59775,A,A,3.40125,0,52.0,48,63,Male,3,90123
35.7,E,2.0,2.75522,C,A,2.47875,0,60.0,55,79,Male,3,90125
82.82,E,10.0,,,A,0.93625,0,,49,73,Male,3,90127
8.42,C,4.0,3.01885,B,A,2.52875,2,,54,76,Female,2,90129
36.19,C,8.0,2.81381,C,A,3.84375,0,58.0,47,61,Male,2,90130
38.08,A,2.0,2.84938,C,A,2.0775,1,,52,66,Female,3,90131
30.7,B,5.0,2.60924,B,B,2.89125,0,,51,63,Male,2,90132
15.06,D,7.0,2.69021,A,D,3.095,2,82.0,50,81,Female,3,90133
7.18,C,10.0,2.95631,A,E,3.54625,1,,52,86,Male,1,90134
107.57,B,8.0,3.41366,B,A,3.26625,5,39.0,53,86,Male,3,90135
11.43,E,2.0,2.28515,C,D,2.55125,1,,45,65,Male,3,90136
47.13,B,4.0,2.7611,B,A,4.3275,0,,45,62,Male,3,90139
62.23,A,10.0,2.812,B,A,2.95375,1,,49,72,Male,2,90140
53.54,D,9.0,,,A,2.24375,1,81.0,55,79,Male,3,90141
29.5,E,10.0,2.78453,A,A,3.26375,1,105.0,62,98,Female,3,90142
30.79,B,2.0,2.51536,C,A,2.43,1,,55,80,Male,1,90146
19.98,,2.0,,,A,4.58625,1,,53,66,Female,2,90150
11.95,B,6.0,2.53288,A,B,3.19125,0,,49,65,Female,2,90151
37.39,,1.0,2.80376,A,A,2.6025,0,49.0,51,75,Female,2,90152
14.31,C,3.0,,,A,0.61375,0,,51,66,Male,2,90156
22.73,E,6.0,2.40007,B,B,4.2675,0,,44,54,Female,2,90157
36.63,B,10.0,2.76632,B,B,4.395,0,77.0,46,67,Male,1,90158
109.05,E,7.0,3.00125,B,C,3.9,0,48.0,53,77,Female,3,90160
62.69,D,6.0,2.88061,B,A,1.27375,2,,54,75,Male,3,90161
36.7,,6.0,2.90642,A,B,2.30875,1,42.0,48,92,Male,2,90163
32.68,C,10.0,,,B,1.97875,4,81.0,53,82,Male,2,90165
26.88,B,10.0,2.64373,B,H,3.82,0,,50,70,Male,2,90167
19.09,,3.0,,,A,3.49375,1,85.0,48,65,Female,2,90168
65.23,,8.0,2.80683,C,A,3.03875,0,,48,64,Male,3,90169
10.54,B,2.0,,,A,4.24,0,,45,57,Male,2,90174
36.8,C,1.0,2.81146,B,A,3.1725,2,,52,70,Male,2,90175
43.18,C,2.0,2.50875,B,A,2.0525,0,54.0,47,75,Female,2,90176
51.91,,6.0,2.85974,B,A,2.38375,0,,53,72,Female,1,90177
26.33,B,6.0,2.59324,B,A,1.8875,1,86.0,50,68,Female,2,90178
44.86,A,1.0,2.74474,A,B,2.40875,0,,51,66,Male,1,90179
42.24,B,1.0,2.99443,A,A,1.995,0,53.0,55,73,Female,2,90180
84.59,C,4.0,2.879,B,A,2.74375,1,40.0,59,84,Female,3,90181
32.67,E,1.0,3.03747,A,B,3.02375,1,33.0,49,69,Female,2,90189
47.36,A,9.0,3.1882,B,C,3.6775,1,,55,85,Female,1,90191
20.26,C,10.0,,,A,3.21125,5,34.0,49,75,Male,2,90193
44.62,B,2.0,3.26833,B,C,4.0775,5,48.0,52,95,Female,3,90196
11.5,C,5.0,,,G,2.23375,0,,47,59,Male,2,90197
68.08,C,0.0,2.77709,A,D,4.47,1,,51,101,Male,3,90198
61.0,A,3.0,2.95615,B,A,2.94125,1,,48,70,Female,2,90199
38.62,D,10.0,2.80841,C,A,4.425,0,57.0,45,71,Male,3,90200
32.82,C,10.0,2.57807,C,G,2.695,2,87.0,51,78,Female,3,90203
34.66,A,5.0,2.67558,C,A,3.2025,1,52.0,50,87,Male,3,90204
20.07,B,3.0,2.57762,A,A,2.94,0,,53,68,Male,2,90205
56.67,,1.0,2.81271,B,A,1.1525,1,,53,84,Male,3,90207
61.28,B,10.0,2.77727,B,A,1.46375,0,106.0,62,93,Male,3,90208
14.57,D,10.0,2.71348,A,D,1.4125,2,,50,76,Female,3,90209
30.31,A,5.0,2.90147,B,B,2.04625,3,80.0,58,100,Female,1,90210
85.31,A,10.0,3.20604,C,A,3.10875,0,40.0,50,79,Female,1,90211
14.38,C,10.0,2.97528,C,E,1.5475,1,,62,101,Male,1,90212
35.61,,10.0,2.67485,B,B,0.66625,0,55.0,54,102,Female,1,90213
47.88,C,6.0,2.87906,A,A,3.19,1,,53,71,Female,3,90214
10.18,,10.0,2.57082,B,A,1.96,4,,54,99,Male,3,90215
15.11,E,2.0,2.54546,C,B,0.99625,0,,48,63,Male,2,90216
31.3,A,4.0,,,B,2.66875,0,,46,61,Male,1,90218
53.02,,2.0,2.95309,B,A,2.9275,1,78.0,51,79,Male,2,90219
31.95,B,5.0,2.47337,C,A,3.69875,0,,45,67,Male,2,90220
31.1,,10.0,2.62624,A,A,4.0325,1,69.0,52,65,Male,2,90223
32.32,E,6.0,2.9805,B,G,2.6025,1,,53,73,Male,2,90224
76.98,A,,2.90611,B,A,3.1375,0,77.0,47,83,Male,1,90225
41.73,C,10.0,2.58805,A,B,1.64875,0,76.0,53,80,Male,2,90228
14.89,B,,2.71141,C,A,2.86,1,58.0,57,80,Female,2,90229
18.94,,10.0,2.65737,B,A,2.82125,1,79.0,70,113,Male,2,90230
31.0,A,7.0,3.19873,C,C,2.4125,1,,51,89,Male,1,90231
90.97,D,3.0,3.1293,B,A,2.90875,1,36.0,55,83,Female,3,90234
42.06,C,1.0,3.4386,B,B,2.57875,0,73.0,52,71,Female,2,90235
41.85,,4.0,2.84487,C,D,3.64375,0,,51,66,Male,2,90238
60.3,,10.0,3.27866,B,A,3.43375,0,95.0,56,84,Male,2,90239
19.29,B,5.0,2.83765,A,A,2.145,0,,64,95,Male,2,90240
16.48,,10.0,2.67381,C,A,4.5525,2,98.0,55,69,Male,3,90241
25.21,E,4.0,2.40673,C,A,3.315,0,,48,61,Male,3,90247
6.42,B,8.0,2.56567,A,B,2.13375,0,,46,69,Male,2,90248
16.14,B,2.0,3.11563,A,C,4.49625,6,45.0,48,76,Female,2,90249
19.87,E,10.0,2.72075,A,A,3.35875,2,56.0,49,74,Male,2,90251
23.51,B,3.0,2.38272,A,A,2.075,2,,46,62,Male,2,90252
63.27,B,10.0,2.8778,C,A,2.4925,1,106.0,49,69,Male,2,90253
35.45,,3.0,3.09672,A,K,4.46375,0,,47,59,Male,1,90254
8.96,B,1.0,2.74553,A,G,3.51375,0,,44,55,Male,2,90255
29.28,A,10.0,2.7746,A,B,4.4375,1,78.0,48,82,Female,1,90257
77.26,C,0.0,2.75578,A,A,0.62875,0,,56,79,Male,3,90258
24.26,B,2.0,,,B,1.78375,0,,46,67,Female,2,90259
36.57,B,0.0,2.51709,C,A,1.58625,2,,52,77,Female,2,90261
33.28,B,10.0,2.92992,B,A,1.775,2,,52,87,Male,1,90262
31.66,B,10.0,2.46722,A,B,3.46,1,,53,87,Male,2,90264
29.89,,1.0,2.91954,A,B,3.26,0,66.0,53,76,Male,1,90265
85.47,E,0.0,,,A,2.16625,0,,62,84,Male,3,90266
61.67,,9.0,2.69467,B,A,3.01875,0,78.0,51,70,Male,3,90267
76.7,A,4.0,2.85803,B,A,2.415,1,,60,87,Male,3,90269
43.51,B,3.0,2.70228,C,A,2.74125,0,90.0,47,72,Male,2,90274
65.8,A,0.0,3.30125,B,B,2.30625,0,111.0,49,76,Male,1,90276
47.47,D,6.0,2.72492,C,B,2.705,0,,58,90,Male,3,90277
15.44,A,4.0,2.7462,A,E,2.93125,2,,50,82,Female,1,90278
6.86,,,2.14607,B,A,2.865,0,78.0,48,109,Male,2,90279
13.59,A,10.0,2.68232,C,B,3.1275,0,,48,75,Male,1,90280
25.29,C,3.0,2.65061,A,A,1.99125,1,,54,69,Male,2,90281
30.13,D,10.0,2.72785,C,A,2.68625,1,,49,90,Male,3,90284
15.16,C,2.0,2.34557,C,H,2.39375,0,57.0,46,58,Male,2,90285
87.43,E,4.0,3.04702,B,A,1.24875,1,86.0,53,91,Male,3,90287
108.14,,10.0,3.04192,B,A,2.87625,0,,61,83,Female,3,90290
76.66,,10.0,2.99967,C,A,1.445,2,36.0,65,93,Male,1,90293
45.72,B,4.0,2.92857,A,A,3.54875,0,,53,65,Male,2,90295
23.02,D,2.0,2.6038,A,A,3.54875,2,101.0,62,84,Female,3,90297
15.8,,1.0,2.67838,A,A,4.30625,1,,49,62,Female,2,90298
62.64,D,0.0,,,D,4.16,3,43.0,54,69,Male,3,90299
61.86,B,5.0,2.9999,C,A,3.035,0,,61,107,Male,2,90300
47.66,B,9.0,2.79356,C,A,1.21375,1,,51,65,Male,3,90301
19.84,B,6.0,2.62988,C,A,4.625,1,,51,80,Female,2,90302
77.69,B,3.0,3.1757,B,A,3.9575,1,59.0,45,66,Male,3,90304
93.65,E,0.0,3.025,B,B,3.035,3,,52,74,Male,3,90306
62.86,B,10.0,2.82973,B,A,3.15625,3,,50,72,Male,2,90307
32.98,D,5.0,,,B,3.48375,0,110.0,50,76,Female,3,90308
66.12,B,10.0,2.98373,C,A,2.04,0,,57,93,Male,3,90309
36.38,B,4.0,2.5524,C,B,2.60875,0,,46,59,Male,2,90311
37.5,C,10.0,2.54935,A,A,1.63875,1,79.0,48,72,Male,2,90312
9.7,D,10.0,2.67034,A,B,2.15,1,,49,78,Male,3,90313
15.5,E,10.0,2.38441,C,D,1.99375,1,,47,64,Female,3,90315
21.37,C,7.0,2.9959,C,A,2.69125,0,45.0,55,80,Male,2,90316
30.93,,6.0,2.65609,B,B,2.55625,0,70.0,51,83,Male,2,90317
26.13,C,4.0,2.71521,A,A,4.2225,1,76.0,45,62,Female,2,90318
13.28,C,4.0,2.84687,C,A,2.45875,1,,51,63,Male,2,90319
29.14,C,4.0,2.70694,A,B,4.63125,1,,45,58,Female,3,90321
31.02,B,5.0,2.66102,A,A,3.35875,1,,46,58,Female,2,90324
30.7,C,2.0,2.88692,A,G,4.215,0,39.0,50,72,Male,3,90325
56.86,,5.0,,,A,1.975,1,,57,80,Male,3,90326
25.58,E,5.0,,,C,2.7425,0,,46,56,Male,3,90327
75.76,D,6.0,2.816,C,A,2.7475,4,97.0,49,71,Male,3,90328
57.88,A,10.0,2.88634,C,A,2.7475,0,35.0,47,67,Male,2,90329
38.2,C,2.0,2.81772,A,A,3.0075,3,69.0,51,86,Male,3,90330
17.03,B,,,,B,4.24,0,,46,59,Female,2,90331
57.07,C,2.0,2.63102,B,B,2.96375,0,,51,65,Female,3,90332
36.81,A,4.0,2.95546,A,A,3.7925,0,90.0,57,84,Female,1,90333
23.82,A,9.0,,,C,4.4025,0,77.0,54,84,Male,1,90334
17.1,C,4.0,2.78558,A,A,3.57625,0,,51,66,Male,1,90336
29.54,D,6.0,2.69687,C,A,2.84625,1,96.0,51,78,Male,3,90337
24.4,D,5.0,2.60792,A,A,2.69375,0,,48,58,Male,3,90338
29.49,C,9.0,2.65641,C,A,1.4625,0,,49,66,Male,2,90339
38.53,C,4.0,3.09477,A,A,3.365,1,,66,113,Male,3,90340
50.23,E,10.0,2.78948,B,B,3.6625,0,,52,67,Male,3,90342
37.89,C,10.0,3.03984,A,A,4.40125,1,31.0,57,98,Female,2,90343
37.84,C,10.0,2.63068,A,B,3.82875,0,,47,63,Male,3,90344
38.59,,3.0,3.17779,A,C,3.73,0,63.0,50,73,Male,1,90345
16.13,C,0.0,3.13848,A,E,4.8375,0,64.0,46,59,Male,2,90347
29.54,,2.0,2.7047,A,B,4.4175,0,,44,67,Female,1,90348
26.05,C,,2.528,C,A,2.90125,1,55.0,49,68,Male,2,90349
25.43,D,9.0,,,A,1.26875,0,,52,66,Male,3,90350
38.31,A,10.0,3.00102,B,E,3.805,3,34.0,61,89,Female,1,90355
69.36,C,6.0,2.90065,C,B,2.43125,0,,52,79,Female,2,90357
11.83,C,3.0,2.52351,A,A,2.20375,1,69.0,49,63,Male,2,90359
36.06,B,10.0,,,E,4.34375,0,37.0,44,70,Male,2,90360
63.73,C,10.0,2.85386,B,C,0.81,0,,54,73,Female,2,90361
13.22,C,10.0,2.79684,A,C,4.2725,0,30.0,49,81,Male,1,90362
9.43,E,,2.24761,B,C,4.0825,0,103.0,44,60,Male,3,90363
36.59,B,4.0,2.66219,A,B,2.99125,1,,51,70,Female,2,90364
14.98,A,10.0,2.41664,A,A,4.24625,0,,45,59,Male,1,90365
8.54,D,8.0,2.69067,C,D,1.04,0,,52,66,Male,3,90366
15.65,C,10.0,2.61832,B,B,3.2675,4,48.0,45,72,Female,2,90369
5.54,,7.0,,,A,2.80125,3,54.0,68,94,Male,2,90370
17.54,D,0.0,2.37776,A,A,2.69875,1,62.0,58,72,Male,2,90371
24.35,A,4.0,,,B,3.68375,2,69.0,49,66,Male,2,90373
24.65,D,6.0,2.85862,A,A,3.575,1,67.0,46,68,Male,1,90376
35.34,B,0.0,2.5969,B,A,2.54,1,,51,67,Male,3,90377
32.21,B,8.0,2.87135,B,A,1.55875,0,,52,72,Female,2,90379
108.34,A,10.0,3.04421,B,A,2.55875,1,,52,68,Male,3,90380
49.21,B,2.0,,,A,2.8425,0,32.0,57,86,Male,2,90382
16.04,A,3.0,2.13944,B,A,3.00375,0,99.0,44,59,Female,1,90383
8.6,E,,2.69013,B,A,2.9875,0,,49,75,Male,1,90384
50.27,A,1.0,2.93159,A,A,4.6375,1,65.0,49,76,Male,1,90385
35.2,,8.0,2.64916,C,B,4.28625,0,,49,67,Male,1,90388
108.4,C,10.0,,,A,3.29375,2,,48,89,Male,2,90390
15.91,D,2.0,2.26183,B,D,0.95,0,84.0,44,59,Female,3,90391
33.52,C,2.0,2.86519,B,B,0.97125,1,,48,64,Female,2,90392
